feature	Acidaminococcaceae	Methanobacteriaceae	Peptostreptococcaceae	Eubacteriaceae	Bacteroidales_unclassified	Bacteroidaceae	Clostridia_unclassified	Coriobacteriaceae	Ruminococcaceae	Streptococcaceae	Odoribacteraceae	Clostridiales_Family_XIII_Incertae_Sedis	Bifidobacteriaceae	Prevotellaceae	Lachnospiraceae	Peptococcaceae	FGB42691	Phyllobacteriaceae	FGB40183	Enterobacteriaceae	Selenomonadaceae	Rikenellaceae	Akkermansiaceae	Oscillospiraceae	Tannerellaceae	Clostridiaceae	Clostridiales_unclassified	FGB3035	Oxalobacteraceae	FGB3053	Flavobacteriaceae	Lentisphaeria_unclassified	FGB3608	Barnesiellaceae	Desulfovibrionaceae	Alphaproteobacteria_unclassified	Candidatus_Gastranaerophilales_unclassified	Christensenellaceae	Firmicutes_unclassified	Eggerthellaceae	Bacilli_unclassified	Coriobacteriia_unclassified	FGB1298	Candidatus_Borkfalkiaceae	FGB2882	FGB1217	FGB2916	Erysipelotrichaceae	FGB1340	Sutterellaceae	Opitutales_unclassified	FGB1434	FGB9370	Candidatus_Saccharibacteria_unclassified	FGB12277	Micrococcaceae	FGB6128	FGB40382	Flavobacteriales_unclassified	Pasteurellaceae	Bacillales_unclassified	FGB9823	Porphyromonadaceae	FGB2395	Veillonellaceae	Bacteria_unclassified	FGB42358	FGB3606	Marinilabiliaceae	Enterococcaceae	Morganellaceae	Yersiniaceae	Synergistaceae	FGB9612	Rhodobacteraceae	FGB2897	FGB618	Campylobacteraceae	Candidatus_Sacchiramonaceaea	FGB3047	FGB3048	FGB1677	Victivallaceae	FGB3546	FGB24517	FGB12952	FGB41366	Dysgonomonadaceae	Selenomonadales_unclassified	FGB9659	FGB4549	Fusobacteriaceae	Budviciaceae	Lactobacillaceae	Leuconostocaceae	Promicromonosporaceae	Burkholderiaceae	Carnobacteriaceae	Aerococcaceae	Kytococcaceae	Xanthomonadaceae	FGB1424	FGB1425	Catabacteriaceae	Elusimicrobiales_unclassified	Microbacteriaceae	FGB1538	Bacillaceae	FGB10719	FGB2950	Methanomassiliicoccaceae	Staphylococcaceae	FGB9830	Pseudomonadaceae	Peptoniphilaceae	FGB602	FGB2397	FGB20164	FGB1798	FGB12479	FGB4425	Candidatus_Methanomethylophilaceae	Puniceicoccaceae	FGB1218	FGB2164	FGB11737	FGB9475	FGB1456	Listeriaceae	Acholeplasmatales_unclassified	Pirellulaceae	FGB14246	Tropherymataceae	FGB1302	FGB12541	Coriobacteriales_unclassified	Actinomycetaceae	FGB25373	FGB343	FGB637	Propionibacteriaceae	FGB11875	Comamonadaceae	FGB636	FGB1062	Hafniaceae	FGB9501	FGB9736	Atopobiaceae	FGB25442	FGB2801	Muribaculaceae	Lawsonellaceae	FGB11371	FGB16911	Neisseriaceae	Corynebacteriaceae	FGB3011	FGB2394	Saccharomycetaceae	Tissierellaceae	Tissierellia_unclassified	Aeromonadaceae	Enterobacterales_unclassified
SRR16554669	0.00649618746254124	NA	NA	0.000190324473254541	0.0270178328036968	0.280233625967023	0.044086662504077	NA	0.180210086961585	NA	0.0543653615453148	NA	0.00359111666408512	NA	0.133339848753059	3.69302268126078e-05	NA	NA	NA	NA	NA	0.106280375780579	0.00662421224882495	0.0323315036992848	0.0197440767395127	0.0687021037705119	0.00796515413659752	NA	NA	4.37810514966858e-05	NA	NA	0.000222009537418402	NA	0.00839739835650857	0.00537490014120192	0.00311808862847667	0.000146757510029233	0.00011528653413675	0.000292551622837267	NA	NA	NA	NA	NA	NA	NA	0.000211412167985218	NA	0.0102875837045	NA	NA	NA	NA	0.000124599373941668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000222009537418402	0.000228218097288347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554670	0.00452279707219175	3.34451448443346e-06	NA	0.000184556390186465	0.1677408808012	0.211798271453566	0.0487604874599456	0.00210167263223323	0.22434232909759	0.0012079778224231	0.0131472864383079	NA	0.00919488110909776	0.00485836335879658	0.0548470984259195	NA	NA	NA	NA	0.00115882359439431	NA	0.165543129389232	0.0045482356520582	0.0299476948339312	0.0255063822964511	0.00943771313045238	0.00431614661662327	0.000377626089969669	NA	9.34437077165956e-05	NA	NA	NA	NA	0.00202870140711832	NA	NA	0.000607992193700495	0.00234865995946246	0.000170772936553648	0.00013965881695604	0.00111554760394422	NA	0.00302415053639425	NA	NA	NA	0.00500156938808459	NA	0.00113490524838442	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000145537054534741	NA	NA	0.000111686513995324	NA	0.00050603517638716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.56412777139899e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554671	0.0189411701473032	0.000644128653060119	NA	0.000535468973905595	0.0387665359505892	0.136346948345283	0.105625460772057	0.0100471585123591	0.154666631681142	0.000270855675399787	0.0218995277800584	NA	0.00580900781333981	0.0049009006797631	0.0749654447407869	0.00155890137552362	NA	NA	NA	0.0678279744820097	NA	0.234855676246211	0.000893823728819298	0.00317493637007688	0.0547827822125692	0.0148218362152659	0.0034922395616878	NA	0.00048172105081845	0.000261650814556123	NA	0.00358058506518734	2.05257816513901e-05	0.0145591273707278	0.00852719264017416	NA	0.000139659957628015	8.67584585264943e-05	0.00101475655576537	NA	0.00150568246742749	NA	NA	NA	8.34785655822e-05	6.09425269649521e-05	NA	0.000648043363993632	NA	0.00586042807046649	0.000601807453778902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00603553203249252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.35395504303643e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0010748526587447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000596305697872344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554672	0.00551929944807006	NA	NA	NA	0.319724168027583	0.244318975568102	0.0674301932569807	0.00282759971724003	0.147987285201271	NA	0.00199399980060002	NA	0.0158494984150502	NA	0.0364808963519104	NA	NA	NA	NA	9.07999909200009e-05	NA	0.0637978936202106	0.0103635989636401	0.0301970969802903	0.0107343989265601	0.0103229989677001	0.00714659928534007	NA	NA	NA	NA	NA	0.000262599973740003	NA	NA	NA	NA	0.000700599929940007	0.000100499989950001	0.00222929977707002	NA	0.000307399969260003	NA	NA	NA	NA	NA	8.14999918500008e-05	NA	0.0124183987581601	NA	NA	NA	0.000241099975890002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00874939912506009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000123899987610001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554673	NA	NA	NA	0.000795478927503684	NA	0.417730649909704	0.0016978868003711	NA	0.160727583573823	NA	NA	NA	0.00201354346128493	NA	0.0840306599386934	NA	NA	NA	NA	0.0480517355030554	NA	NA	NA	0.0177672049226344	0.223844430556088	0.012627574128265	0.00944173534311467	NA	NA	NA	NA	NA	0.000329940678074366	NA	0.0120054146484205	NA	NA	NA	NA	9.0331319789872e-05	NA	NA	NA	3.4201167849172e-05	NA	NA	NA	0.00401561947217338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.97100274102242e-05	NA	NA	NA	NA	0.00444524649536106	NA	5.66331102914231e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000224420016092655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554674	0.00397900039790004	NA	NA	7.30000073000007e-06	0.414968641496864	0.0253913025391303	0.00501180050118005	0.00332010033201003	0.102311910231191	NA	NA	NA	NA	NA	0.097641209764121	NA	NA	NA	NA	0.0565958056595806	NA	0.209333320933332	0.00399760039976004	0.0122714012271401	NA	0.0338955033895503	0.0094684009468401	NA	NA	0.00102310010231001	NA	NA	0.000162700016270002	NA	0.0130626013062601	NA	NA	NA	0.000159400015940002	0.000657600065760007	NA	NA	NA	NA	NA	NA	NA	4.90000049000005e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00666740066674007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.49000024900002e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554675	0.00231191061947661	NA	NA	4.91478475669183e-05	0.0396503357799531	0.201404988279374	0.00887562631239466	0.000198553174099126	0.27054609763509	NA	0.00664311631220158	NA	NA	NA	0.164790667856265	NA	NA	NA	NA	0.0237067120781765	NA	0.0889707170722586	0.0423865079659265	0.02002960641557	0.0148375906279598	0.0422987439524141	0.00309941195013393	NA	NA	0.000279502570091697	NA	8.1052647773174e-05	1.96178383145262e-05	0.00191686930689041	0.00563620494776338	0.0424360688206158	NA	NA	0.000824052460990703	0.000483424836782167	0.000386368163015563	NA	NA	0.000513471104937572	NA	NA	NA	NA	0.00825374083782418	0.00934779670509113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20958810489927e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554678	0.00254356092589837	NA	NA	0.00143855539421405	0.0413790264215118	0.0564006498128915	0.0344228168997641	0.000868745312815391	0.222625740975848	NA	0.00187717807189746	NA	NA	0.394544836546742	0.0630712374228813	NA	2.63194088640287e-05	NA	NA	NA	0.000616201879902182	0.0358473421032608	NA	0.0323126557338368	0.0104846488719471	0.0690427733406304	0.00192264817903998	NA	0.000422032233185456	NA	NA	NA	NA	0.000199494974580264	0.0134984772122564	0.0104349799486044	0.000443538364942056	NA	NA	NA	NA	NA	0.000240868675673913	4.85424116791814e-05	NA	NA	NA	NA	NA	0.00450778762633444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.25302332688184e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000166314085584368	NA	0.000590496931945485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554679	0.00253376127797581	NA	NA	3.88163163651478e-05	0.0956351157156354	0.405286614434592	0.0105814327501024	0.000312104165368418	0.118410746706331	NA	0.00324420477642116	NA	NA	0.0305946009231569	0.0764413914537382	NA	NA	NA	NA	NA	NA	0.0608861198517762	0.00106870760759935	0.00882766961313981	0.00966159096121159	0.144708801043718	0.000812834646478825	NA	NA	NA	NA	NA	1.19596217989915e-05	0.00530042045414251	0.000927709961127033	NA	NA	NA	0.000395087155219315	1.48970727671648e-05	NA	NA	NA	NA	NA	NA	NA	6.36797406314722e-05	0.00975160285159347	0.00658943688435486	NA	NA	NA	NA	NA	NA	NA	NA	0.0011905069138154	0.000643091944103665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.56393624304637e-05	NA	NA	NA	NA	0.000336233226892699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.25633539983009e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00491152292774899	0.000504717021710071	0.000156419264055231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554680	0.0196882157011924	NA	NA	0.00072469315473851	0.315199038175588	0.319471054039615	0.00563920460667592	0.0012737031204495	0.0258788931220237	0.000132583341252075	NA	NA	0.00226848865458079	8.27106602547776e-05	0.0905133746010955	NA	NA	NA	NA	NA	NA	0.139905287058327	NA	0.00507377565133619	0.0423910605169067	0.0176504138508955	0.00563232915476889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000125605270659861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000272042134411185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000360396822350842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00771713036287814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554681	0.005634661076348	NA	NA	0.0021007084943656	0.125800478411225	0.14958134520059	0.0588941299008286	0.000733501792163627	0.191432009061515	NA	0.00976665414707902	NA	0.00317360434906981	0.0224050879265563	0.136783532731314	NA	2.57164818201935e-05	NA	NA	NA	NA	0.0782645671434587	0.0448485918321279	0.0162432918874659	0.0182997637999351	0.0483983129564609	0.00498984410626389	NA	0.0025800086843395	0.000124349243369249	NA	NA	NA	0.0268343550607973	0.0147901519209101	0.0129231141749354	0.00496137606671808	0.000728104505855685	0.00087044470358474	0.000797740082142465	NA	0.00176692337641955	NA	0.000648626819242659	NA	NA	NA	0.000130698991966827	NA	0.0123242270530404	NA	1.9049245792736e-05	NA	NA	0.000353469338598545	NA	NA	NA	NA	NA	NA	NA	NA	0.000988973344072875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0011408381646983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000119481102777772	NA	NA	NA	NA	NA	0.000522266822150844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554684	0.0035999506077536	NA	NA	0.0021148099870468	0.286487193179291	0.174218474008557	0.024377608630232	0.000834823005665389	0.173374144630965	NA	0.00412474322573892	NA	0.00259033302149708	1.26751625691819e-05	0.0673520317876722	0.000556173867249343	NA	NA	NA	NA	NA	0.119042366935326	NA	0.0277379577778069	0.0267575748407018	0.0276139660665454	0.00396272602676994	NA	5.07006502767274e-05	0.000319127883395046	NA	NA	0.000143106674168182	0.022218537793246	0.00195780152167371	0.00225352124193696	NA	NA	0.000390374563320206	0.00182236127647882	NA	0.000201882629630114	NA	NA	NA	0.000125831654215023	NA	0.000185732019259705	NA	0.00834679898991221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00080293066113648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00106256705569875	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000125524997056091	NA	NA	NA	NA	0.0152356476272096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554686	0.0106612100451101	NA	NA	0.00019812099606035	0.351450449915411	0.169816336672361	0.0149600131266897	NA	0.0607794840544288	0.00137252780090624	0.0187506029897022	2.34740516659182e-06	NA	NA	0.0852944925414722	NA	NA	NA	NA	0.000987201242810191	NA	0.125706246186934	0.0158267924844537	0.0111162545366539	0.089285316065195	0.0101887947553335	0.0125541575714497	NA	NA	0.000904689951204489	NA	NA	3.9905887832061e-06	0.0137530947602865	0.00217897884588886	NA	NA	0.000222416639534575	NA	0.000511616956058688	NA	NA	NA	NA	8.70887316805567e-05	NA	NA	0.00165339482908895	NA	6.38494205312976e-05	NA	NA	NA	NA	NA	NA	NA	0.000121360847112797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.52110774988773e-06	NA	5.82156481314772e-05	NA	0.000690137118977996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.49525389886393e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.83798045221822e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000613963821322091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554687	0.00839540451326654	NA	NA	0.000281237497012289	0.110054105452156	0.203419651867798	0.00370120952133498	0.000263528839249509	0.109502735887575	NA	0.00301437372731528	NA	NA	0.227638392410049	0.0370499137028093	NA	NA	NA	NA	0.105189627208742	NA	0.0632512235231805	0.0012044888746108	0.0274833366032653	0.0213780517294905	0.0463067393648755	0.00531699948104628	NA	NA	0.000161879142712872	NA	NA	NA	0.00110804172159769	0.00420915785727642	0.0122913092210782	NA	NA	0.0007532682728586	NA	NA	NA	NA	NA	NA	NA	NA	0.000150373517612761	NA	0.00773728275754016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000137667305545681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554689	0.00538500384839749	NA	3.58901443969556e-05	0.000103117995995973	0.0620950315970903	0.164277978167358	0.0233354754491297	0.00072860169244793	0.267979638959969	NA	0.00427558549106505	NA	0.00142618328959112	8.30025758324872e-05	0.0714722052535125	NA	NA	NA	NA	0.000282780459245629	NA	0.104369810353936	0.00424805912663081	0.00770769965348542	0.0307468432024172	0.0304428886166837	0.00278408002125882	NA	NA	NA	NA	NA	NA	0.00230797978717885	0.00318850583717732	0.189827737893958	NA	NA	0.000385792584609163	NA	NA	NA	NA	0.000428670190747118	NA	NA	NA	NA	NA	0.0195737860079255	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00222465959944905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000282992200510508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554691	0.00377228878921085	NA	NA	0.000132539876377678	0.115563104160936	0.275987444735403	0.0304241321356864	0.000853806024152617	0.240962253096335	NA	NA	NA	NA	0.000119625734576776	0.159269544420796	0.00043103780309151	NA	NA	NA	NA	NA	0.0806490421105242	0.0236224575566534	0.0134011408851307	0.00931064311066785	0.0306612312478731	0.00435206578690397	NA	NA	0.000105465491374033	NA	NA	NA	NA	NA	NA	NA	0.000487112366174373	0.000659074359628489	0.00120475349168941	NA	NA	NA	0.00146598165829362	NA	2.85470502967307e-05	NA	5.74339464303273e-05	NA	0.00587015714018369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000410873616770803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000198243404838408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554692	NA	NA	6.69745022090224e-06	0.0119572209934926	0.098830326198117	0.0847272899927775	0.0750949214072156	0.000444543258412386	0.0904611445631474	NA	0.00335566175532277	NA	NA	NA	0.162005221380031	NA	NA	NA	NA	0.0141757513791665	NA	0.0308467813549205	0.305347160538241	0.00966202872225447	0.0150431907800987	0.0279780003111922	0.00428278022161624	0.000718540730842512	NA	8.3239738459785e-05	NA	NA	0.000940393769409898	NA	0.0220805365997117	NA	NA	0.000680508781373817	0.000822949195893363	0.00435728935532377	0.00189442163391235	NA	NA	NA	NA	NA	NA	0.00291099889958501	NA	NA	NA	0.000216710353576337	NA	0.000223288206471866	NA	NA	NA	3.19324858746589e-05	NA	NA	NA	NA	NA	0.0288064509840528	0.00115578855240713	NA	8.39573224120245e-05	NA	NA	NA	NA	NA	NA	0.000159662429373294	NA	NA	NA	NA	6.45825557015573e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.36068484298844e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.21171872000723e-05	NA	7.90538320717211e-05	NA	NA	NA	NA	NA	NA	0.00042337453182132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554693	0.0075922129004239	NA	0.000120516271726102	0.00188559051047799	0.190892778921017	0.318347478384345	0.0363506424048054	NA	0.13337758507663	NA	0.00819916531554188	5.09956590205441e-06	0.00212214792466921	NA	0.0491508650372825	NA	NA	NA	NA	NA	NA	0.0306880427980548	NA	0.00587886283010713	0.0595185947344796	0.0159179307085555	0.00917443127611641	NA	0.000220426134296964	NA	NA	NA	0.000492056073161495	0.00468795808281716	0.0110997775860757	NA	0.0745432688279876	NA	NA	0.000193887577051579	NA	NA	NA	NA	0.00108787270151377	NA	NA	0.00445535543401937	NA	0.0150009455011473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0041134763730347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000203982636082176	NA	NA	NA	NA	0.000400263886924515	NA	NA	NA	NA	5.83848259398474e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00739926197833392	NA	NA	NA	NA	NA	NA	NA	NA	0.00682113772147857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
